number,skill_name,invoke_name,Alexa_Answer,User_Response
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL TAT ANSWER IS CORRECT,Great.
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OCTOBER TWO THOUSAND THREE AN OFFICE TOWER UNDER CONSTRUCTION AND TYPE BECAME THE WORLD'S TALLEST BUILDING WHEN FU SHIFTED ITS MASSIVE PINNACLE INTO PLACE THIS BUILDING IS LOCATED ON WHAT ISLAND ONE OTTOMAN AND NICOBA TWO TIWAN THREE INDIA,Two.
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",IN NINETEEN NINETY SEVEN A VOLCANO DESTROYED THE CAPITAL CITY OF PLYMOUTH ON WHICH CARIDIAN ISLAND ONE MONSERA TWO MOUNT PIL THREE EQUIL,One.
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THE ANSWER IS CORRECT,Great.
7,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING PLEASE RATE THE GAME ON THE ALEXIS VILL STORE,Okay.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY QUIZ BY BOISBOX STUDIO WELCOME TO WORLD GEOGRAPHIC QUIS,Okay.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE WHAT IS THE TERM FOR TREMORS OR VIBRATIONS THAT SOMETIMES FOLLOW AN EARTHQUAKE ONE AFTER SHOCKS TWO EQUITY WAVES THREE SESMIC WAVES,Three.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE AFTER SHOCKS YOUR SCORE IS ZERO QUESTION TWO IN NINETEEN NINETY SEVEN A VOLCANO DESTROYED THE CAPITAL CITY OF PLENIPON WICH CARIBIAN ISLAND ONE MOUNT PELE TWO LEQUIL THREE MONT SERAT,One.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS THREE MONTHS RAT YOUR SCORE IS ZERO QUESTION THREE IN AUGUST TWO THOUSAND THREE THE PRESIDENT OF THE WEST AFRICAN COUNTRY RESIGNED UNDER INTERNATIONAL PRESSURE AS REBELS TOOK CONTROL OF THE CAPITAL CITY OF MEROVIA NAME THIS COUNTRY ONE ANIN TWO LIBERIA THREE FOSSO,Three.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS TO LIBERIA YOUR SCOREIS ZERO QUESTION FOUR D IS THE PRINCIPAL CASH CROP IN THE STATE OF ASAM WHICH IS LOCATED NORTH OF BANGLADESH IN WHICH COUNTRY ONE PAKISTAN TWO INDIA THREE CHINA,Two.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
8,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING PLEASE RATE THE GAME ON THE ALEXIS VILL STORE,Okay.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY QUIZ BY BOISBOK STUDIO WELCOME TO WORLD GEOGRAPHIC QWITS,Okay.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE MARACABO IS A PROCESSING CENTER FOR MUCH OF THE OIL THAT IS EXPORTED FROM WHICH COUNTRY ONE VENEZUELA TWO AMERICA THREE YOUBUY,One.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",TOURISTS ENJOY VIEWING POWERFUL FALL FOLIAGE IN THE GREEN MOUNTAINS IN WICH STATE ONE VERMONT TWO FLORIDA THREE LOUISIANA,One.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",IS THE PRINCIPAL CASH CROP IN THE STATE OF ASAN WHICH IS LOCATED NORTH OF BONGODASH IN RICH COUNTRY ONE INDIA TWO CHINA THREE PAKISTAN,Two.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE INDIA YOUR SCORE IS TWO QUESTION FOUR CANADA' CHALOTA BAY A FISHING GROUND FOR MACKEREL AND SALMON LIES BETWEEN THE GASP PENINSULA IN WHICH PROVIENCE ONE ONTARIO TWO NEW BRUNSWICK THREE EDWARD ISLANDS,Two.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THE ANSWER IS CORRECT,Great.
9,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING HES RAKE THE GAME ON TE ALEXIS VILL STORE,Okay.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY PLIS BY VOISBOK STUDIO WELCOME TO WORLD GEOGRAPHIC PLIS,Okay.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE IN OCTOBER TWO THOUSAND THREE AN OFFICE TOWER UNDER CONSTRUCTION IN TYPE BECAME THE WORLD'S TALLEST BUILDING WHEN PU SHIFTED ITS MASSIVE PINNACLE INTO PLACE THIS BUILDING IS LOCATED ON WHAT ISLAND ONE ONDEMAN AND MICABOT TWO INDIA THREE TIE ON,Three.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THA ANSWER IS CORRECT,Great.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",IN AUGUST TWO THOUSAND THREE THE PRESIDENT OF A WEST AFRICAN COUNTRY RESIGNED UNDER INTERNATIONAL PRESSURE AS REBELS TOOK CONTROL OF THE CAPITAL CITY OF MENROVIA NAME THIS COUNTRY ONE VENINE TWO LIBERIA THREE FOSSO,Two.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WORLD FAMOUS CRYSTAL IS MADE IN THE CITY OF WATERFORD LOCATED AT THE MOUTH OF THE SHORE RIVER IN WHICH EUROPEAN COUNTRY ONE SPAIN TWO SOUTH AFRICA THREE IRELAND,Three.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL TAT ANSWER IS CORRECT,Great.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HAT IS THE TERM FOR TREMORS OR VIBRATIONS THAT SOMETIMES FOLLOW AN EARTHQUAKE ONE AFTER SHOCKS TWO SESMIC WAVES THREE EQUITY WAVES,Two.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE AFTER SHOCKS YOUV GOT THREE OUT OF FOUR QUESTIONS CORRECT,Okay.
10,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",LIA SKILL STORE,Okay.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY WHO IS BY BOISBOX STUDIO WELCOME TO WORLD GEOGRAPHIC WITS,Thank you.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY LIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE WHICH STATE HAS A COAST LINE ON THE GULF OF MEXICO ONE LOUISIANA TWO SOUTH CAROLINA THREE NORTH CAROLINA,Two.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE LOUISIANA YOUR SCORE IS ZERO QUESTION TWO D IS THE PRINCIPAL CASH CROP IN THE STATE OF ASSAM WHICH IS LOCATED NORTH OF BANGLADESH IN WHICH COUNTRY ONE INDIA TWO CHINA THREE PAKISDAN,Three.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE INDIA YOUR SCORE IS ZERO QUESTION THREE IN AUGUST TWO THOUSAND THREE THE PRESIDENT OF THE WEST AFRICAN COUNTRY RESIGNED UNDER INTERNATIONAL PRESSURE AS REBELS TOOK CONTROL OF THE CAPITAL CITY OF MENROVIA NAME THIS COUNTRY ONE FOSSO TWO BENIN THREE LIBERIA,Three.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL AN ANSWER IS CORRECT,Great.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WHAT CENTRAL AMERICAN COUNTRY CELEBRATED THE SENTENNIUM OF ITS SEPARATION FROM COLUMBIA WITH PARADES AND MUSIC IN NOVEMBER TWO THOUSAND THREE ONE TEXAS TWO PANAMA THREE EUSTON,Two.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL HAN ANSWER IS CORRECT,Great.
11,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING PLEASE RATE THE GAME ON THE ALEXIS KILL STORE,Okay.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY WHIS BY BOISBOX STUDIO WELCOME TO WORLD GEOGRAPHIC WHIS,Thank you.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE CANADA SHALLER BAY A FISHING GROUND FOR MACKEL AND SALMON LIES BETWEEN THE GAS PENINSULA AND WHITCH PROVINCE ONE NEW BRUNSWICK TWO EDWARD ISLANDS THREE ONTARIO,Two.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE NEW BRUNSWICK YOUR SCORE IS ZERO QUESTION TWO WHAT CENTRAL AMERICAN COUNTRY CELEBRATED THE CENTENNIAL OF ITS SEPARATION FROM COLUMBIA WITH PARADES ON MUSIC IN NOVEMBER TWO THOUSAND THREE ONE TEXAS TWO HUSTON THREE PANAMA,Three.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL BUT ANSWER IS CORRECT,Great.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WHICH STATE IS MADE UP OF EIGHT MAIN ISLANDS ONE HAWAII TWO NEW HAMPSHIRE THREE NEW JERSEY,One.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL AN ANSWER IS CORRECT,Great.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WHAT IS THE TERM FOR TREMORS OR VIBRATIONS THAT SOMETIMES FOLLOW AN EARTHQUAKE ONE AFTER SHOCKS TWO SESMIC WAVES THREE EQUITY WAVES,Two.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE AFTER SHOCKS YOU GOT TWO OUT OF FOUR QUESTIONS CORRECT,Okay.
12,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",STELL STORE,Okay.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY QUIS BY VOISBOK STUDIO WELCOME TO WORLD GEOGRAPHIC WUIS,Okay.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE IN AUGUST TWO THOUSAND THREE THE PRESIDENT OF A WEST AFRICAN COUNTRY RESIGNED UNDER INTERNATIONAL PRESSURE AS REBELS TOOK CONTROL OF THE CAPITAL CITY OF MEMROVIA NAME THIS COUNTRY ONE VENE TWO LIBERIA THREE FOSSO,Three.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",OH THAT ANSWER IS WRONG THE CORRECT ANSWER IS TWO LIBERIA YOUR SCORE IS ZERO QUESTION TWO IN OCTOBER TWO THOUSAND THREE AN OFFICE TOWER UNDER CONSTRUCTION IN TYPE BECAME THE WORLD'S TALLEST BUILDING WHEN GREW SHIFTED ITS MASSIVE PINNACLE INTO PLACE THIS BUILDING IS LOCATED ON WHAT ISLAND ONE TIA TWO ONDOMEN AN NICABAR THREE INDIA,Three.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THAT ANSWER IS WRONG THE CORRECT ANSWER IS ONE TIAN YOUR SCORES ZERO QUESTION THREE CANADA SHALER BAY A FISHING GROUND FOR MACKELAND SALMON LIES BETWEEN THE GAST PENINSULA WHITCH PROVINCE ONE EDWARD ISLANDS TWO NEW BRUNSWICK THREE ONTARIO,Two.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",IN NINETEEN NINETY SEVEN A VOLCANO DESTROYED THE CAPITAL CITY OF PLYMOUTH ON WHICH CARIBBIAN ISLAND ONE THE QUIL TWO MOUNT QUIL THREE MONSERAL,Three.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
13,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING PLEASE RATE THE GAME ON THE ALEXIS VILL STORE,Okay.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",HANDING OFF TO WORLD GEOGRAPHY QUIZ BY VOICE BOX STUDIO WELCOME TO WORLD GEOGRAPHIC QUIZ,Okay.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",I WILL ASK YOU FOUR QUESTIONS ABOUT THE GEOGRAPHY OF THE WORLD TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE NUMBER OF THE ANSWER LET'S BEGIN QUESTION ONE IN NINETEEN NINETY SEVEN A VOLCANO DESTROYED THE CAPITAL CITY OF PLYMOUTH ON WHICH CORIBIAN ISLAND ONE THE QUILL TWO MONSERAT THREE MOUT PIL,Two.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WHICH STATE HAS A COAST LINE ON THE GULF OF MEXICO ONE SOUTH CAROLINA TWO LOUISIANA THREE NORTH CAROLINA,Two.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WHICH STATE IS MADE UP OF EIGHT MAIN ISLANDS ONE NEW JERSEY TWO HAWAII THREE NEW HAMPSHIRE,Two.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",TOURISTS ENJOY VIEWING COLORFUL FALL FOLIAGE IN THE GREEN MOUNTAINS IN WHICH STATE ONE LOUISIANA TWO VERMONT THREE FLORIDA,Two.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",WONDERFUL THAT ANSWER IS CORRECT,Great.
14,"Alexa,open World Geographic Quiz","Alexa,open World Geographic Quiz",THANK YOU FOR PLAYING PLEASE RATE THE GAME ON THE ALEXI KILL STORE,Okay.
0,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LANE WELCOME BACK PREVIOUS DAME LOVED,Okay.
0,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SON START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
0,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EASIEST IN MUDDLE TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
0,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",YO WANT TO BE O,Okay.
0,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",O,What?
1,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHESS BY LAYMEN WELKOM BACK PREVIOUS GAME LOADED,Okay.
1,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAFE START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,A: Start new game.
1,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EASIEST ON MUDDLE TWENTY IS THE HOTTEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
1,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",RULES OF CHESS THE PLAYER WHO MOVES THE FIRST PIECE IS REFERRED TO AS WHITE AND THE PLAYER WHO MOVES THE SECOND PIECE IS REFERRED TO AS BLACK WHAT COLOR DO YOU WANT TO BE,White.
1,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AME IS READY IT IS WHITE'S TURN WHERE DO YOU WANT TO MOVE LIGHT,A: Okay.
2,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LAYMEN WELCOME BACK PREVIOUS GAME LOADED,Okay.
2,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAF START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
2,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AST IN LEVEL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
2,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",WANT TO BE,White.
2,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",ANTO BEO,White.
3,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHESS BY LENA WELCOME BACK PREVIOUS GAME LODED,Okay.
3,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAFE START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,A: Start new game.
3,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EASIEST IN LEVEL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
3,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",NO ME OH,White.
3,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",IT IS WHITE'S TURN WHERE DO YOU WANT TO MOVE WHITE,A: E4.
4,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LENA WELCOME BACK PREVIOUS GAME LOADED,Okay.
4,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAN START A NEW GAMG OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
4,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",IS THE EASIEST IN LEDDLE TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
4,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OF CHESS THE PLAYER WHO MOVES THE FIRST PIECE IS REFERRED TO AS WHITE AND THE PLAYER WHO MOVES THE SECOND PIECE IS REFERRED TO AS BLACK WHAT COLOR DO YOU WANT TO BE,White.
4,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",READY IT IS WHITE'S TURN WHERE DO YOU WANT TO MOVE WHITE,E4.
5,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LAYMEN WELCOME BACK PREVIOUS GAME LOADED,Okay.
5,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SA START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
5,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EASIEST IN LEVEL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY OH,Twenty.
5,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",O,Twenty.
5,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",ONE A DAY,Okay.
6,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHESS BY LANA WELCOME BACK PREVIOUS GAME LOVE,Okay.
6,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
6,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EASIEST IN LEVEL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAYO,Twenty.
7,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LANA WELCOME BACK PREVIOUS GAME LOVED,Okay.
7,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAN START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
7,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",SEST AND LEVEL TONY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
7,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AND O,Okay.
7,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess","tag info,loop time: 4","tag info: skill problem, skill stop"
8,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF THE BLINDFOLD CHEST BY LENA WELCOME BACK PREVIOUS GAME LOADED,Okay.
8,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
8,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AST AND MUDDLE TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
8,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess","tag info,loop time: 3","tag info: skill problem, skill stop"
9,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LENA WELTOM BACK PREVIOUS GAME LOADED,Okay.
9,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
9,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AST AN METL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY OH,Twenty.
9,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",BY,Okay.
9,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",WI,Okay.
10,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHESS BY LENA WELCOME BACK PREVIOUS GAME LOADED,Okay.
10,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
10,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",AST IN MUDDLE TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY,Twenty.
10,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OF CHESS THE PLAYER WHO MOVES THE FIRST PIECE IS REFERRED TO AS WHITE AND THE PLAYER WHO MOVES THE SECOND PIEE IS REFERRED TO AS BLACK WHAT COLOR DO YOU WANT TO BE,White.
10,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",SREADY IT IS WHITE'S TURN WHERE DO YOU WANT TO MOVE WHITE,G6.
11,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LANA WELCOME BACK PREVIOUS GAME LOADED,Okay.
11,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
11,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",EST AN LEVEL TWENTY IS THE HARDEST WHAT LEVEL DO YOU WANT TO PLAY O,Twenty.
11,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",TOTHE RULES OF CHESS THE PLAYER WHO MOVES THE FIRST PIECE IS REFERRED TO AS WHITE AND THE PLAYER WHO MOVES THE SECOND PIECE IS REFERRED TO AS BLACK WHAT COLOR DO YOU WANT TO BE,White.
11,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",IREADY IT IS WHITE'S TURN WHAT DO YOU WANT TO MOVE AWAY,G6.
12,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",HANDING OFF TO BLINDFOLD CHEST BY LENA WELTOME BACK PREVIOUS GAME LOADED,Okay.
12,"Alexa,open Blindfold Chess","Alexa,open Blindfold Chess",OR SAY START A NEW GAME OR ASK FOR HELP WHAT DO YOU WANT TO DO,Start new game.
